fecha_hora;nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
2022-07-08:15:08:22.004163;TFIT10260331;6196000000;4813077584;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:07:49.004162;TFIT10260331;121000000;93993284;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:07:44.004161;TFIT10260331;1444000000;1121704976;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:14:19:25.990707;BDVI1059C120;500000000;495540000;96.933;15.9;TRD;20151110;20251110;TV;4.5;DVI;BANCO DAVIVIENDA S.A
2022-07-08:13:55:09.003555;BGLT11220432;2000000;6523717397;73.925;7.093;TRD;20210422;20320422;SV;3.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:51:56.003534;BGLT10150323;2000000;8701654531;98.715;4.627;TRD;20130129;20230315;SV;2.625;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:35:29.003449;BGLT11220432;2000000;6521532547;73.9;7.097;TRD;20210422;20320422;SV;3.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:33:52.003442;BGLT11150431;2000000;6646768149;75.3;7.053;TRD;20200604;20310415;SV;3.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:32:43.003432;BGLT11150431;3000000;9934102198;75.025;7.105;TRD;20200604;20310415;SV;3.125;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:26:22.990647;BBPO6218D003;500000000;479965000;95.415;12.299;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
2022-07-08:13:24:32.003380;TFIT15260826;50000000000;47460100000;88.427;11.128;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:16:09.990634;BVBCX117SC60;500000000;504165000;99.695;10.8;TRD;20170809;20220809;TV;7.1;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-07-08:13:16:07.990633;BFAN921SA024;330000000;313656783;95.047;12.989;TRD;20210420;20230420;TV;4.32;FAN;BANCO FINANDINA S.A.
2022-07-08:13:16:07.990632;BFAN921SA024;330000000;313239960;94.921;12.989;TRD;20210420;20230420;TV;4.32;FAN;BANCO FINANDINA S.A.
2022-07-08:13:12:28.990623;BEPM07159A20;550000000;487366318;88.612;17.061;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-07-08:13:12:28.990622;BEPM07159A20;550000000;486718650;88.494;17.061;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-07-08:13:10:53.003304;TFIT08261125;10000000000;9085260000;87.017;11.02;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:05:51.003273;TFIT15260826;1000000000;953199240;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:05:51.003272;TFIT15260826;1000000000;952662000;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:04:49.003259;TFIT31261050;2000000000;1334682000;61.669;12.05;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:03:50.003247;TUVT11070525;5000000;1519882497;97.488;4.46;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:03:30.003245;TFIT31261050;2000000000;1334682000;61.669;12.05;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:02:33.003237;TUVT18250237;10000000;2562145415;81.305;5.66;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:02:10.003235;TUVT18250237;10000000;2560812763;81.262;5.665;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:13:00:05.003219;TFIT16300632;1000000000;732454000;73.092;11.71;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:58:40.990579;BTPL1189C005;5000000000;5013100000;99.269;13.64;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
2022-07-08:12:58:08.003204;TUVT10180429;20000000;5172074172;82.943;5.31;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:57:45.003202;TUVT17230223;3000000;964221855;101.95;1.601;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:56:58.003195;TFIT16180930;1500000000;1296918000;80.24;11.6;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:56:54.003194;TUVT18250237;5000000;1284050589;81.397;5.65;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:56:14.003188;TUVT17230223;2000000;642814570;101.95;1.601;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:54:22.990568;BTPL1189C005;5000000000;5013950000;99.286;13.618;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
2022-07-08:12:52:01.003160;TFIT10260331;2000000000;1541630000;75.087;11.695;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:51:26.003158;TFIT08261125;5000000000;4545080000;87.066;11;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:50:19.003151;TUVT18250237;5000000;1281739034;81.348;5.655;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:50:08.003150;TFIT21280542;5416000000;4335042224;78.901;12.087;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:50:04.990552;BCHB01139B12;1000000000;979460000;96.883;16.557;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-08:12:50:02.003149;TFIT16090736;6738200000;4231279643;62.744;11.82;TRD;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:50:01.003148;TFIT16300632;7055600000;5182274700;73.219;11.685;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:49:03.003143;TUVT17230223;10000000;3215064590;101.982;1.551;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:46:42.990546;BDVI1059C120;200000000;196138000;95.894;16.36;TRD;20151110;20251110;TV;4.5;DVI;BANCO DAVIVIENDA S.A
2022-07-08:12:45:35.990538;BBPO6218D003;1500000000;1435995000;95.155;12.466;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
2022-07-08:12:45:35.990537;BBPO6218D003;50000000;48012000;95.423;12.299;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
2022-07-08:12:45:23.990535;BDVI1059C120;300000000;294207000;95.894;16.36;TRD;20151110;20251110;TV;4.5;DVI;BANCO DAVIVIENDA S.A
2022-07-08:12:43:52.990531;BDVI920SF060;1000000000;855950000;84.656;13.6;TRD;20200211;20250211;TV;6.04;DVI;BANCO DAVIVIENDA S.A
2022-07-08:12:40:45.990524;BCHB01139B12;1000000000;980640000;97.001;16.502;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-08:12:40:38.003029;TUVT11070525;50000000;15171087199;97.309;4.53;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:40:28.003026;TUVT11070525;50000000;15214630846;97.59;4.42;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:39:17.003015;TFIT16180930;5000000000;4323060000;80.24;11.6;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:38:43.003013;TUVT32160649;20000000;4670854247;75.13;5.55;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:38:36.990517;BVBCX117SC60;500000000;504565000;99.775;9.8;TRD;20170809;20220809;TV;7.1;BCX;BANCO DE COMERCIO EXTERIOR DE COLOMBIA S.A.
2022-07-08:12:38:35.003008;TFIT16240724;2000000000;2175652000;99.221;10.43;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:35:39.002981;TFIT16240724;5000000000;5438880000;99.216;10.433;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:34:15.002955;TFIT15260826;4786000000;4561447206;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:34:15.002954;TFIT15260826;4786000000;4559440332;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:34:07.002951;TFIT15260826;12000000000;11350849126;88.041;11.26;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:34:07.002950;TFIT15260826;12000000000;11344104000;88.041;11.26;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:32:34.002907;TUVT17230223;50000000;16075322952;101.982;1.551;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:31:07.002899;TUVT17230223;12500000;4021491647;101.989;1.54;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:31:07.002898;TUVT17230223;12500000;4019101917;101.989;1.54;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:31:01.002897;TCO364070323;1100000000;1037019500;94.274;9.3;TRD;20220308;20230307;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:26:24.002854;TUVT17230223;1054000;338763380;101.95;1.601;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:26:16.002853;TUVT32160649;20000000;4636143297;74.57;5.6;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:26:16.002852;TFIT10260331;1000000000;771165000;75.122;11.687;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:26:05.002850;TFIT10260331;1000000000;771165000;75.122;11.687;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:25:44.002849;TFIT08261125;5000000000;4547580000;87.116;10.98;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:24:39.002835;TFIT10260331;4000000000;3087620000;75.196;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:23:49.002820;TUVT17230223;5000000;1607036425;101.95;1.601;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:21:25.002795;TFIT15260826;27000000000;25638019130;88.406;11.135;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:21:25.002794;TFIT15260826;27000000000;25622784000;88.406;11.135;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:20:50.002786;TUVT32160649;20000000;4633973862;74.535;5.603;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:20:16.002781;TUVT17230223;5000000;1607532295;101.982;1.551;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:18:37.002755;TUVT20250333;5000000;1267151137;80.91;5.39;TRD;20130325;20330325;AV;3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:18:36.002754;TUVT20250333;10000000;2534302274;80.91;5.39;TRD;20130325;20330325;AV;3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:16:07.990460;BPMO118SC005;5000000000;4952550000;97.61;12;TRD;20180123;20230123;TV;7.1;PMO;PROMIORIENTE S.A. E.S.P
2022-07-08:12:15:35.002723;TFIT21280542;30000000000;24078300000;79.222;12.035;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:11:47.002676;TFIT16300632;8000000000;5861521227;73.092;11.71;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:11:47.002675;TFIT16300632;8000000000;5859632000;73.092;11.71;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:10:23.002667;TUVT32160649;20000000;4670854247;75.13;5.55;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:08:40.002660;TFIT08261125;5000000000;4545080000;87.066;11;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:08:06.002658;TUVT11070525;50000000;15192781543;97.449;4.475;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:07:15.002652;TFIT16240724;1000000000;1088376000;99.276;10.399;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:06:22.990428;BBCB03119D12;35000000;36114400;100.647;13.94;TRD;20111102;20231102;TV;4.45;BCB;BANCOLOMBIA S.A.
2022-07-08:12:05:55.002642;TFIT15260826;23000000000;21529569726;87.058;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:05:55.002641;TFIT15260826;23000000000;21516776000;87.058;11.6;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:05:42.002639;TFIT16240724;23000000000;25019998000;99.221;10.43;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:12:03:01.002600;TUVT17230223;25000000;8037661476;101.982;1.551;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:59:54.002570;TFIT16300632;1000000000;735914000;73.438;11.635;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:59:40.002568;TUVT32160649;30000000;6983929477;74.796;5.58;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:59:36.990406;BDVI920SF060;1000000000;850940000;84.155;13.88;TRD;20200211;20250211;TV;6.04;DVI;BANCO DAVIVIENDA S.A
2022-07-08:11:59:31.002567;TUVT11070525;20000000;6081079583;97.513;4.45;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:58:56.002555;TFIT08261125;5000000000;4545230000;87.069;10.999;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:57:33.002532;TFIT08261125;5000000000;4545730000;87.079;10.995;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:56:00.002485;TUVT11070525;225000000;68287325349;97.334;4.52;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:55:34.002481;TUVT11170327;35000000;10239808054;93.273;4.94;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:55:14.002475;TUVT17230223;100000000;32172650168;102.053;1.441;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:54:06.002471;TUVT11070525;100000000;30413455813;97.539;4.44;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:54:05.002470;TFIT21280542;12000000000;9678816000;79.491;11.991;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:51:18.002443;TFIT08261125;1000000000;909756000;87.14;10.97;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:46.002430;TFIT08261125;1500000000;1363299000;87.051;11.006;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:46.002429;TFIT08261125;500000000;454508000;87.066;11;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:46.002428;TFIT08261125;500000000;454508000;87.066;11;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:46.002427;TFIT08261125;1000000000;909016000;87.066;11;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:46.002426;TFIT08261125;500000000;454518000;87.068;10.999;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:29.002417;TCO364070323;200000000;188549000;94.274;9.3;TRD;20220308;20230307;NO;0;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:22.002416;TUVT11070525;65000000;19794531556;97.667;4.39;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:50:21.990385;BEPM07159A20;2260000000;2001851291;88.577;17.061;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-07-08:11:50:21.990384;BEPM07159A20;2260000000;1999971180;88.494;17.061;TRD;20150319;20350319;TV;4.43;EPM;EMPRESAS PUBLICAS DE MEDELLIN E.S.P.
2022-07-08:11:49:51.002414;TUVT17230223;62000000;19944545156;102.04;1.461;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:49:29.002411;TFIT10260331;2000000000;1545750000;75.293;11.648;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:48:59.990382;BBPO621SB005;282000000;227855010;80.799;14.059;TRD;20210715;20260715;TV;6.78;BPO;BANCO POPULAR S.A.
2022-07-08:11:48:59.990381;BBPO621SB005;282000000;227754762;80.764;14.059;TRD;20210715;20260715;TV;6.78;BPO;BANCO POPULAR S.A.
2022-07-08:11:47:40.002386;TFIT10260331;2000000000;1547490000;75.38;11.628;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:47:22.990370;BISG420SA008;1000000000;704721052;70.472;14.127;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:47:22.990369;BISG420SA008;1000000000;704411000;70.441;14.127;TRD;20200827;20280827;TV;6.26;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:46:13.990367;BISG521SA005;1000000000;796122265;79.612;14.197;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:46:13.990366;BISG521SA005;1000000000;795772000;79.577;14.197;TRD;20210519;20260519;TV;6.49;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:39:17.002301;TFIT08261125;5000000000;4546330000;87.091;10.99;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:37:17.002280;TFVT10260331;13849600000;10770446131;75.696;11.56;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:35:57.002264;TFIT16240724;10000000000;10883760000;99.276;10.399;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:34:52.990313;BISG319SA008;3000000000;2312130000;76.474;14.11;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:34:44.990311;BISG319SA008;1000000000;770710000;76.474;14.11;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:34:40.002258;TUVT18250237;70000000;18122240094;82.168;5.56;TRD;20190225;20370225;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:34:39.990310;BISG319SA008;1000000000;770710000;76.474;14.11;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:30:19.002225;TFIT08261125;2000000000;1818632000;87.096;10.988;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:29:06.002214;TFIT08261125;7000000000;6368152000;87.138;10.971;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:28:13.990291;BISG319SA008;5000000000;3856250000;76.528;14.09;TRD;20190606;20270606;TV;6.98;ISG;ISAGEN S.A. E.S.P.
2022-07-08:11:27:51.002199;TFIT16240724;4000000000;4353424000;99.274;10.4;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:27:39.002196;TFIT08261125;5000000000;4548780000;87.14;10.97;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:27:10.002186;TUVT10180429;10000000;2597008226;83.297;5.239;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:27:00.002184;TUVT10180429;10000000;2597008226;83.297;5.239;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:26:29.002181;TFIT08261125;2000000000;1819032000;87.116;10.98;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:25:26.002169;TUVT11170327;2650000;774986741;93.341;4.92;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:25:22.002168;TFIT16280428;500000000;395980500;78.029;11.36;ASPT;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:25:21.002167;TUVT11170327;2350000;687252334;93.341;4.92;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:25:14.002164;TUVT17230223;40000000;12865093102;102.021;1.49;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:24:16.002157;TFIT21280542;5000000000;4008400000;79.129;12.05;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:23:10.002143;TFIT10260331;2000000000;1550130000;75.512;11.598;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:22:34.002135;TFIT16300632;3000000000;2213322000;73.624;11.595;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:22:33.002134;TFIT08031127;2000000000;1647922000;78.505;11.327;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:22:32.002132;TFIT16280428;5000000000;3956355000;77.96;11.38;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:21:59.002129;TUVT20040435;20000000;5807780435;92.462;5.59;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:19:48.002113;TFIT16240724;1000000000;1088266000;99.265;10.405;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:16:19.002058;TFIT16300632;2000000000;1474608000;73.577;11.605;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:16:06.002055;TUVT11070525;5000000;1520269896;97.513;4.45;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:15:48.002048;TFIT10260331;260000000;202835951;75.635;11.57;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:15:48.002047;TFIT10260331;260000000;201836700;75.635;11.57;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:15:09.002030;TUVT11170327;35000000;10202698123;93.037;4.997;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:15:07.002028;TFIT15260826;1670000000;1591010760;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:15:07.002027;TFIT15260826;1670000000;1590945540;88.773;11.01;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:13:30.002011;TFIT10260331;500000000;388592500;75.724;11.55;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:13:21.002010;TFIT10260331;500000000;388592500;75.724;11.55;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:09:49.001970;TFIT16240724;5000000000;5441780000;99.274;10.4;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:07:24.001916;TFIT16240724;1000000000;1088526000;99.291;10.39;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:07:19.001915;TFIT16240724;11000000000;11981596000;99.362;10.35;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:06:33.001887;TUVT32160649;95000000;22446404764;75.696;5.5;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:06:33.001886;TUVT32160649;95000000;22353201227;75.696;5.5;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:04:08.001824;TUVT17230223;10000000;3216087324;102.015;1.5;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:04:00.001819;TUVT17230223;10000000;3216087324;102.015;1.5;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:11:03:46.001806;TUVT17230223;27500000;8828302546;101.828;1.791;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
